Date,AAPL,AMZN,BTC-USD,CSCO,ETH-USD,IEF,META,TEF
2021-01-27,139.59461975097656,161.62899780273438,30432.546875,42.10538864135742,1253.1871337890625,113.2745132446289,272.1400146484375,3.644253969192505
2021-01-28,134.7108612060547,161.88099670410156,33466.09765625,41.773704528808594,1332.4921875,112.97981262207031,265.0,3.58705735206604
2021-01-29,129.66990661621094,160.30999755859375,34316.38671875,41.073490142822266,1382.5228271484375,112.78018951416016,258.3299865722656,3.5462019443511963
2021-01-30,,,34269.5234375,,1376.115478515625,,,
2021-01-31,,,33114.359375,,1314.9862060546875,,,
2021-02-01,131.81207275390625,167.1439971923828,33537.17578125,41.828983306884766,1369.04052734375,112.92095947265625,262.010009765625,3.5788867473602295
2021-02-02,132.64732360839844,169.0,35510.2890625,42.225162506103516,1515.1937255859375,112.63560485839844,267.0799865722656,3.5707154273986816
2021-02-03,131.6155548095703,165.62649536132812,37472.08984375,42.169883728027344,1660.9095458984375,112.3597640991211,266.6499938964844,3.6769378185272217
2021-02-04,135.00567626953125,166.5500030517578,36926.06640625,43.53346633911133,1594.7626953125,112.32171630859375,266.489990234375,3.7096219062805176
2021-02-05,134.58741760253906,167.6074981689453,38144.30859375,44.29819107055664,1718.65087890625,112.08387756347656,268.1000061035156,3.783160448074341
2021-02-06,,,39266.01171875,,1677.8468017578125,,,
2021-02-07,,,38903.44140625,,1614.227783203125,,,
2021-02-08,134.7350311279297,166.14700317382812,46196.46484375,45.09054183959961,1746.6168212890625,112.13143920898438,266.5799865722656,3.7913315296173096
2021-02-09,133.84933471679688,165.25,46481.10546875,44.68515396118164,1768.0350341796875,112.21707153320312,269.45001220703125,3.7341349124908447
2021-02-10,133.23916625976562,164.32899475097656,44918.18359375,43.524253845214844,1744.243408203125,112.50242614746094,271.8699951171875,3.783160448074341
2021-02-11,132.9833526611328,163.10650634765625,47909.33203125,43.8375129699707,1783.7979736328125,112.41680908203125,270.3900146484375,3.783160448074341
2021-02-12,133.21951293945312,163.885498046875,47504.8515625,43.5703239440918,1843.5325927734375,112.04582214355469,270.5,3.750476837158203
2021-02-13,,,47105.515625,,1814.10986328125,,,
2021-02-14,,,48717.2890625,,1805.0841064453125,,,
2021-02-15,,,47945.05859375,,1779.791015625,,,
2021-02-16,131.0741424560547,163.44749450683594,49199.87109375,42.85167694091797,1781.0675048828125,111.2372817993164,273.9700012207031,3.7995026111602783
2021-02-17,128.76145935058594,165.4320068359375,52149.0078125,42.61212921142578,1848.458251953125,111.31336212158203,273.57000732421875,3.7586474418640137
2021-02-18,127.6494140625,166.4114990234375,51679.796875,42.695045471191406,1937.44921875,111.30389404296875,269.3900146484375,3.7423057556152344
2021-02-19,127.8068618774414,162.4949951171875,55888.1328125,42.08695983886719,1960.164794921875,110.85681915283203,261.55999755859375,3.7096219062805176
2021-02-20,,,56099.51953125,,1919.5340576171875,,,
2021-02-21,,,57539.9453125,,1935.60107421875,,,
2021-02-22,123.99835968017578,159.03700256347656,54207.3203125,41.856624603271484,1781.992919921875,110.67607116699219,260.3299865722656,3.6769378185272217
2021-02-23,123.86058044433594,159.72500610351562,48824.42578125,41.930328369140625,1570.2039794921875,110.76167297363281,265.8599853515625,3.6524248123168945
2021-02-24,123.35868072509766,157.97650146484375,49705.33203125,42.14223861694336,1626.57568359375,110.60948181152344,264.30999755859375,3.7586474418640137
2021-02-25,119.06793212890625,152.85800170898438,47093.8515625,41.93954086303711,1475.7037353515625,109.13507843017578,254.69000244140625,3.644253969192505
2021-02-26,119.33366394042969,154.64649963378906,46339.76171875,41.340667724609375,1446.03369140625,110.11483764648438,257.6199951171875,3.5462019443511963
2021-02-27,,,46188.453125,,1459.97314453125,,,
2021-02-28,,,45137.76953125,,1416.0489501953125,,,
2021-03-01,125.75991821289062,157.3070068359375,49631.2421875,42.308082580566406,1564.7076416015625,109.99109649658203,264.9100036621094,3.636082887649536
2021-03-02,123.13233184814453,154.72650146484375,48378.98828125,41.93954086303711,1492.6087646484375,110.19097900390625,259.0,3.701451063156128
2021-03-03,120.12094116210938,150.25,50538.2421875,41.58021926879883,1575.8531494140625,109.60087585449219,255.41000366210938,3.668766498565674
2021-03-04,118.22160339355469,148.8784942626953,48561.16796875,41.055057525634766,1541.914306640625,109.05830383300781,257.6400146484375,3.7423057556152344
2021-03-05,119.49110412597656,150.0229949951172,48927.3046875,42.61212921142578,1533.2750244140625,108.90603637695312,264.2799987792969,3.8485283851623535
2021-03-06,,,48912.3828125,,1654.7415771484375,,,
2021-03-07,,,51206.69140625,,1723.15380859375,,,
2021-03-08,114.51150512695312,147.59750366210938,52246.5234375,43.773014068603516,1834.7279052734375,108.47774505615234,255.30999755859375,3.7995026111602783
2021-03-09,119.16633605957031,153.1425018310547,54824.1171875,44.123130798339844,1868.048828125,108.99170684814453,265.739990234375,3.750476837158203
2021-03-10,118.0739974975586,152.8820037841797,56008.55078125,44.491661071777344,1799.166259765625,109.22012329101562,264.8999938964844,3.897554397583008
2021-03-11,120.02252960205078,155.67950439453125,57805.12109375,44.9615478515625,1826.1949462890625,109.18208312988281,273.8800048828125,3.9384093284606934
2021-03-12,119.10731506347656,154.47450256347656,57332.08984375,44.979976654052734,1772.1024169921875,108.39202880859375,268.3999938964844,3.9874346256256104
2021-03-13,,,61243.0859375,,1924.6854248046875,,,
2021-03-14,,,59302.31640625,,1854.5643310546875,,,
2021-03-15,122.02027893066406,154.08399963378906,55907.19921875,45.52356719970703,1791.7022705078125,108.52532196044922,273.75,4.011947154998779
2021-03-16,123.5751724243164,154.59300231933594,56804.90234375,45.763118743896484,1806.9718017578125,108.50626373291016,279.2799987792969,4.036460876464844
2021-03-17,122.7780532836914,156.7864990234375,58870.89453125,45.532779693603516,1823.4493408203125,108.32543182373047,284.010009765625,4.052802562713623
2021-03-18,118.6152572631836,151.39950561523438,57858.921875,44.9615478515625,1782.8551025390625,107.64966583251953,278.6199951171875,4.020118713378906
2021-03-19,118.08383178710938,153.7480010986328,58346.65234375,45.12739562988281,1817.6241455078125,107.5830307006836,290.1099853515625,3.9629220962524414
2021-03-20,,,58313.64453125,,1812.6346435546875,,,
2021-03-21,,,57523.421875,,1788.217041015625,,,
2021-03-22,121.42981719970703,155.5435028076172,54529.14453125,46.34356689453125,1691.333984375,107.93519592285156,293.5400085449219,3.9057254791259766
2021-03-23,120.59332275390625,156.875,54738.9453125,46.07637405395508,1678.650146484375,108.46822357177734,290.6300048828125,3.9302377700805664
2021-03-24,118.1822280883789,154.35350036621094,52774.265625,45.744693756103516,1593.4134521484375,108.61097717285156,282.1400146484375,3.897554397583008
2021-03-25,118.6742935180664,152.31300354003906,51704.16015625,46.53704833984375,1595.3592529296875,108.46822357177734,278.739990234375,3.8893837928771973
2021-03-26,119.28446197509766,152.60150146484375,55137.3125,48.435020446777344,1702.842041015625,108.10653686523438,283.0199890136719,3.9302377700805664
2021-03-27,,,55973.51171875,,1716.49462890625,,,
2021-03-28,,,55950.74609375,,1691.35595703125,,,
2021-03-29,119.46159362792969,153.7864990234375,57750.19921875,48.38895034790039,1819.6849365234375,107.73534393310547,290.82000732421875,3.783160448074341
2021-03-30,117.99525451660156,152.76449584960938,58917.69140625,47.69794845581055,1846.03369140625,107.64015197753906,288.0,3.7177929878234863
2021-03-31,120.20950317382812,154.70399475097656,58918.83203125,47.642662048339844,1918.362060546875,107.48782348632812,294.5299987792969,3.701451063156128
2021-04-01,121.04600524902344,158.0500030517578,59095.80859375,47.89142608642578,1977.27685546875,107.96404266357422,298.6600036621094,3.701451063156128
2021-04-02,,,59384.3125,,2143.2255859375,,,
2021-04-03,,,57603.890625,,2028.4224853515625,,,
2021-04-04,,,58758.5546875,,2093.122802734375,,,
2021-04-05,123.89994049072266,161.3365020751953,59057.87890625,48.633785247802734,2107.88720703125,107.65929412841797,308.9100036621094,3.7586474418640137
2021-04-06,124.20502471923828,161.1909942626953,58192.359375,48.281158447265625,2118.37890625,108.1830825805664,306.260009765625,3.7177929878234863
2021-04-07,125.86817932128906,163.96949768066406,56048.9375,48.03990173339844,1971.0772705078125,108.11642456054688,313.0899963378906,3.750476837158203
2021-04-08,128.28909301757812,164.96499633789062,58323.953125,48.169803619384766,2088.57373046875,108.48785400390625,313.0199890136719,3.7586474418640137
2021-04-09,130.88714599609375,168.61000061035156,58245.00390625,48.33684158325195,2072.10888671875,108.2021484375,312.4599914550781,3.7341349124908447
2021-04-10,,,59793.234375,,2135.942138671875,,,
2021-04-11,,,60204.96484375,,2157.656982421875,,,
2021-04-12,129.15512084960938,168.96949768066406,59893.453125,47.85430145263672,2139.353271484375,108.1354751586914,311.5400085449219,3.7423057556152344
2021-04-13,132.29444885253906,170.0,63503.45703125,47.93781661987305,2299.187744140625,108.58309936523438,309.760009765625,3.701451063156128
2021-04-14,129.93255615234375,166.64999389648438,63109.6953125,47.66871643066406,2435.10498046875,108.44976043701172,302.82000732421875,3.7096219062805176
2021-04-15,132.36331176757812,168.95449829101562,63314.01171875,47.91925811767578,2519.1162109375,109.14502716064453,307.82000732421875,3.6524248123168945
2021-04-16,132.0287322998047,169.9720001220703,61572.7890625,48.99567794799805,2431.946533203125,108.84976959228516,306.17999267578125,3.7341349124908447
2021-04-17,,,60683.8203125,,2344.89501953125,,,
2021-04-18,,,56216.18359375,,2237.136962890625,,,
2021-04-19,132.69790649414062,168.60049438476562,55724.265625,49.042083740234375,2166.188720703125,108.73548889160156,302.239990234375,3.7423057556152344
2021-04-20,130.9954071044922,166.7344970703125,56473.03125,48.05845642089844,2330.2109375,109.05929565429688,302.6499938964844,3.6851089000701904
