Date,Open,High,Low,Close,Adj Close,Volume
2019-03-20,17.388069,18.036072,17.184069,17.532070,16.867685,73007
2019-03-21,17.508070,17.544069,16.992067,17.256069,16.602144,46546
2019-03-22,17.448069,17.448069,16.884068,17.040068,16.394327,36637
2019-03-25,17.352070,18.480074,17.352070,17.664070,16.994682,107557
2019-03-26,17.676069,17.976070,17.280069,17.844070,17.167864,54852
2019-03-27,17.880072,18.360073,17.532070,17.712070,17.040865,74061
2019-03-28,17.592070,17.844070,17.424068,17.544069,16.879230,38489
2019-03-29,17.472069,17.772072,17.424068,17.700069,17.029318,21394
2019-04-01,17.760071,18.360073,17.700069,18.000072,17.317953,107199
2019-04-02,18.168072,18.744074,17.760071,18.540073,17.837490,100093
2019-04-03,18.600075,19.680079,18.588074,19.620077,18.876566,256494
2019-04-04,19.800079,19.800079,18.876076,19.284077,18.553299,93966
2019-04-05,19.344076,19.920078,19.020077,19.572079,18.830387,92399
2019-04-08,19.452078,19.908079,19.080076,19.836079,19.084383,67390
2019-04-09,19.692078,21.168083,19.488077,20.784082,19.996462,249911
2019-04-10,21.060083,22.536091,20.940083,22.536091,21.682077,323972
2019-04-11,22.788092,23.268093,21.024084,21.324085,20.515999,373170
2019-04-12,21.192083,22.104088,20.784082,21.720085,20.896994,155772
2019-04-15,21.612085,22.428089,21.264086,22.176088,21.335718,156263
2019-04-16,22.032087,22.716089,22.032087,22.416088,21.566622,131455
2019-04-17,22.212088,22.584089,21.672087,22.080088,21.243355,88321
2019-04-18,21.840088,22.260090,21.708086,22.128088,21.289537,39750
2019-04-23,22.428089,23.736094,22.032087,23.544094,22.651882,195333
2019-04-24,23.616095,24.528097,23.280092,23.700094,22.801971,252637
2019-04-25,23.820095,23.916096,23.280092,23.640095,22.744244,95927
2019-04-26,23.640095,24.816099,22.308088,24.192097,23.275328,210998
2019-04-29,22.800091,24.936098,22.224089,24.936098,23.991135,179558
2019-04-30,25.200100,25.680101,24.600098,25.296101,24.337496,146183
2019-05-02,25.368101,25.440102,24.264097,24.504099,23.575506,113676
2019-05-03,24.528097,25.608103,24.336098,25.200100,24.245132,86911
2019-05-06,24.552097,25.080099,23.772095,24.768099,23.829504,88899
2019-05-07,24.840099,24.960098,23.796095,24.168097,23.252237,62518
2019-05-08,24.288097,24.840099,23.868095,24.840099,23.898775,66379
2019-05-09,24.888100,24.888100,23.448093,23.616095,22.721153,94223
2019-05-10,24.024096,25.200100,23.868095,24.456097,23.529324,113118
2019-05-13,24.264097,24.648098,23.244093,23.304092,22.420975,100495
2019-05-14,23.400093,24.648098,23.400093,24.480097,23.552414,110342
2019-05-15,24.840099,24.960098,23.940096,24.720098,23.783321,53398
2019-05-16,24.960098,26.592106,24.744099,26.400105,25.399662,298735
2019-05-17,26.400105,26.472105,25.536102,26.040104,25.053305,111178
2019-05-20,26.400105,26.400105,25.296101,25.776102,24.799309,69707
2019-05-21,25.800102,26.400105,25.464102,26.280106,25.284210,71201
2019-05-22,26.376104,26.808107,26.112104,26.304106,25.307302,111450
2019-05-23,26.400105,26.496105,25.560102,25.608103,24.637674,96390
2019-05-24,25.800102,26.352104,25.632101,25.800102,24.822399,77062
2019-05-27,25.824102,26.808107,25.824102,26.760107,25.746021,115271
2019-05-28,26.544106,28.056112,26.472105,27.888111,26.831280,409049
2019-05-29,27.864111,27.936111,26.760107,27.240108,26.207834,138278
2019-05-30,27.168108,29.040115,27.168108,28.536114,27.454725,194923
2019-05-31,28.800116,28.992115,28.080112,28.848116,27.754908,146965
2019-06-03,28.944115,28.944115,23.064093,26.016104,25.030214,495807
2019-06-04,25.680101,27.600109,24.720098,25.680101,24.706944,193883
2019-06-05,26.088104,26.304106,25.344101,25.656101,24.683853,120165
2019-06-06,25.464102,26.352104,24.816099,25.512102,24.545311,133044
2019-06-07,25.800102,25.968103,25.248100,25.416101,24.452950,65074
2019-06-10,25.464102,25.920103,24.480097,24.816099,23.875685,89708
2019-06-11,24.600098,25.344101,24.408096,24.840099,23.898775,90208
2019-06-12,25.128099,25.464102,24.696098,25.248100,24.291315,53734
2019-06-13,25.224100,25.536102,24.720098,24.912100,23.968046,49450
2019-06-14,25.200100,25.200100,24.648098,24.720098,23.783321,36732
2019-06-17,24.840099,24.960098,24.432096,24.792099,23.852594,44757
2019-06-18,24.600098,24.888100,23.832094,24.576097,23.644775,79038
2019-06-19,24.768099,25.080099,22.812092,22.920092,22.051525,152931
2019-06-20,22.584089,23.640095,21.840088,22.848091,21.982254,180908
2019-06-21,22.704090,23.196093,22.440088,22.560089,21.705164,74787
2019-06-24,22.200089,22.800091,21.612085,21.720085,20.896994,102292
2019-06-25,21.648087,21.960087,20.424082,21.720085,20.896994,178444
2019-06-26,21.960087,21.960087,20.760082,20.988083,20.192732,96024
2019-06-27,21.240084,21.924088,20.832083,21.576086,20.758451,81177
2019-06-28,21.600086,22.152088,21.420086,21.648087,20.827723,86317
2019-07-01,21.720085,23.088093,21.516087,22.668091,21.809072,336265
2019-07-02,23.628094,23.628094,21.360085,21.924088,21.093267,159898
2019-07-03,22.080088,23.364094,22.080088,23.220093,22.340158,95527
2019-07-04,23.196093,23.616095,22.068089,22.440088,21.589712,117670
2019-07-05,22.560089,22.884090,22.128088,22.164087,21.324173,36376
2019-07-08,22.164087,22.620090,21.408085,21.720085,20.896994,53618
2019-07-09,21.504086,21.924088,21.168083,21.708086,20.885448,26848
2019-07-10,21.840088,22.200089,21.444084,21.600086,20.781542,26166
2019-07-11,22.104088,22.104088,21.444084,21.780087,20.954723,35764
2019-07-12,21.612085,21.840088,21.012083,21.108084,20.308186,56196
2019-07-15,21.012083,21.912086,20.880083,21.840088,21.012451,72910
2019-07-16,21.828087,22.620090,21.828087,22.344090,21.497351,72425
2019-07-17,22.392090,22.392090,21.600086,21.804087,20.977814,53385
2019-07-18,21.600086,21.816088,21.228085,21.468084,20.654543,36171
2019-07-19,21.372086,21.900087,21.360085,21.780087,20.954723,53195
2019-07-22,21.600086,22.524090,21.600086,22.284088,21.439625,71051
2019-07-23,22.560089,22.560089,21.936087,22.128088,21.289537,39164
2019-07-24,22.320089,22.320089,21.600086,21.684086,20.862356,54519
2019-07-25,22.020088,22.044088,21.312084,21.312084,20.504454,52808
2019-07-26,21.360085,21.456085,20.040079,20.700083,19.915644,92388
2019-07-29,20.424082,21.024084,19.800079,19.896078,19.142109,68463
2019-07-30,18.444073,19.032076,18.048073,18.528074,17.825945,96259
2019-07-31,18.528074,19.092075,18.480074,18.816074,18.103033,44610
2019-08-01,18.252073,19.668077,18.120071,19.452078,18.714935,56038
2019-08-02,19.068075,19.524078,18.840075,18.984076,18.264668,31188
2019-08-05,19.788078,19.788078,18.300074,18.456074,17.756674,36485
2019-08-06,19.140076,19.428078,18.420073,19.104076,18.380121,46651
2019-08-07,19.080076,19.380077,18.624075,18.996075,18.276211,18504
2019-08-08,19.032076,20.880083,19.032076,20.880083,20.088825,64022
2019-08-09,20.592081,21.000084,19.332077,19.332077,18.599480,51620
2019-08-12,19.488077,19.800079,19.104076,19.416077,18.680298,38287
2019-08-13,19.428078,19.560078,18.624075,19.356077,18.622570,48108
2019-08-14,19.260077,19.680079,18.324074,18.348072,17.652763,38268
2019-08-15,18.252073,18.636074,17.664070,18.576075,17.872128,39118
2019-08-16,18.660074,19.164076,18.156073,19.164076,18.437847,67502
2019-08-19,20.400082,25.056101,20.280081,24.696098,23.760229,387847
2019-08-20,25.008101,25.008101,22.800091,22.800091,21.936073,185271
2019-08-21,22.956091,25.800102,22.920092,24.840099,23.898775,231999
2019-08-22,25.056101,25.680101,24.120096,24.216097,23.298418,145925
2019-08-23,24.360098,25.056101,24.072096,24.576097,23.644775,83079
2019-08-26,25.344101,26.592106,24.792099,25.800102,24.822399,205691
2019-08-27,26.280106,26.376104,25.344101,25.584103,24.614582,118531
2019-08-28,25.344101,25.416101,24.096096,24.360098,23.436962,115926
2019-08-29,24.240095,24.600098,23.556093,24.192097,23.275328,76198
2019-08-30,24.024096,24.672098,24.024096,24.168097,23.252237,43371
2019-09-02,24.360098,24.888100,23.760096,24.024096,23.113693,74810
2019-09-03,24.552097,24.552097,23.640095,23.892096,22.986696,40510
2019-09-04,24.432096,24.792099,23.736094,23.880095,22.975151,73696
2019-09-05,24.120096,24.480097,23.880095,23.904095,22.998241,50001
2019-09-06,24.216097,24.264097,23.772095,23.772095,22.871244,37860
2019-09-09,23.880095,24.504099,23.772095,23.772095,22.871244,61023
2019-09-10,23.772095,23.916096,22.824091,22.920092,22.051525,90220
2019-09-11,22.932091,23.664095,22.740089,23.520094,22.628790,77268
2019-09-12,23.256092,23.544094,22.932091,23.040092,22.166981,37962
2019-09-13,23.088093,23.640095,21.936087,23.028091,22.155432,140224
2019-09-16,22.584089,23.520094,22.560089,23.088093,22.213161,37654
2019-09-17,22.908091,23.280092,22.656090,22.992090,22.120796,22148
2019-09-18,22.800091,23.088093,22.560089,22.812092,21.947620,21790
2019-09-19,22.776091,23.460093,22.584089,22.584089,21.728256,34901
2019-09-20,22.560089,22.872091,21.924088,22.296089,21.451170,58625
2019-09-23,22.080088,22.440088,21.372086,21.420086,20.608364,48479
2019-09-24,21.120085,22.020088,21.120085,22.020088,21.185629,37280
2019-09-25,22.200089,22.680090,21.252085,21.600086,20.781542,49430
2019-09-26,21.636086,22.200089,21.288086,21.720085,20.896994,47556
2019-09-27,21.720085,22.080088,21.600086,21.840088,21.012451,33353
2019-09-30,21.936087,22.392090,21.852087,21.876087,21.047087,32290
2019-10-01,21.900087,22.068089,21.456085,21.600086,20.781542,49539
2019-10-02,21.612085,21.948088,21.432085,21.480085,20.666090,98124
2019-10-03,21.480085,21.684086,20.820084,21.048084,20.250462,48382
2019-10-04,20.880083,21.372086,20.880083,21.312084,20.504454,18081
2019-10-07,21.840088,21.960087,21.324085,21.468084,20.654543,29290
2019-10-08,21.708086,21.804087,21.324085,21.588085,20.769997,31987
2019-10-09,21.432085,21.876087,21.408085,21.792088,20.966269,20925
2019-10-10,21.624086,23.712093,21.624086,22.392090,21.543533,113029
2019-10-11,22.728090,23.040092,22.296089,22.752090,21.889894,71358
2019-10-14,23.016092,24.576097,22.920092,24.240095,23.321508,158126
2019-10-15,24.240095,24.768099,23.664095,24.480097,23.552414,84364
2019-10-16,24.576097,24.840099,24.384096,24.672098,23.737139,43926
2019-10-17,24.384096,24.720098,24.120096,24.600098,23.667868,28663
2019-10-18,24.456097,24.960098,23.112091,23.484093,22.594154,127823
2019-10-21,23.388094,23.652094,22.800091,23.004091,22.132343,75563
2019-10-22,23.004091,23.280092,22.476089,22.548090,21.693621,64708
2019-10-23,22.488089,23.280092,22.080088,22.080088,21.243355,64511
2019-10-24,21.600086,22.728090,21.528086,21.924088,21.093267,85417
2019-10-25,21.768087,22.200089,21.672087,21.768087,20.943180,40269
2019-10-28,21.972088,21.972088,21.480085,21.480085,20.666090,44994
2019-10-29,21.696087,21.900087,20.892082,21.900087,21.070175,124415
2019-10-30,21.732086,22.536091,21.732086,22.536091,21.682077,67272
2019-10-31,22.224089,23.004091,22.212088,22.884090,22.016890,63169
2019-11-01,22.956091,23.220093,22.884090,22.992090,22.120796,28067
2019-11-04,22.572090,23.136091,22.572090,22.740089,21.878345,38719
2019-11-05,23.040092,23.040092,21.984087,22.116089,21.277992,37365
2019-11-06,22.068089,22.476089,21.960087,22.440088,21.589712,24452
2019-11-07,22.320089,23.004091,22.320089,22.824091,21.959166,34691
2019-11-08,22.692089,23.220093,22.476089,23.208092,22.328611,36518
2019-11-11,23.208092,23.964094,23.100092,23.376093,22.490248,58547
2019-11-12,23.628094,23.640095,21.960087,22.224089,21.381899,85557
2019-11-13,21.960087,22.512091,21.120085,21.684086,20.862356,63030
2019-11-14,21.660086,21.972088,21.336084,21.576086,20.758451,57178
2019-11-15,21.792088,22.140087,21.528086,21.924088,21.093267,31801
2019-11-18,21.624086,22.056087,21.624086,21.684086,20.862356,24964
2019-11-19,21.660086,21.900087,21.624086,21.648087,20.827723,48831
2019-11-20,21.600086,22.080088,21.384085,21.972088,21.139446,36624
2019-11-21,22.056087,24.000095,21.936087,24.000095,23.090603,128997
2019-11-22,24.072096,24.480097,22.560089,23.232092,22.351704,109658
2019-11-25,23.508095,23.724094,23.004091,23.568094,22.674971,29460
2019-11-26,23.784096,25.656101,23.784096,25.656101,24.683853,334333
2019-11-27,25.680101,27.696110,25.344101,27.528111,26.484922,356287
2019-11-28,27.336109,28.008112,25.320101,25.800102,24.822399,192179
2019-11-29,25.488100,27.360109,25.488100,26.640106,25.630568,118076
2019-12-02,26.976107,27.912111,26.616106,26.952106,25.930748,130486
2019-12-03,27.336109,27.336109,26.160105,26.928106,25.907656,70602
2019-12-04,26.928106,27.360109,26.688107,27.360109,26.323288,54698
2019-12-05,27.384109,28.320112,27.360109,27.888111,26.831280,115970
2019-12-06,28.152111,28.680115,27.720110,28.176111,27.108366,89215
2019-12-09,28.200111,28.416113,27.600109,28.008112,26.946735,64719
2019-12-10,27.888111,28.416113,27.360109,28.200111,27.131458,60871
2019-12-11,28.200111,28.200111,27.360109,27.888111,26.831280,42118
2019-12-12,27.864111,29.952120,27.600109,28.944115,27.847267,331310
2019-12-13,29.040115,29.376118,28.440113,28.464113,27.385454,130609
2019-12-16,28.704115,29.880119,28.320112,29.616117,28.493803,134846
2019-12-17,29.736118,30.432121,29.520119,29.832119,28.701620,167382
2019-12-18,29.856119,29.904119,28.584114,29.208117,28.101265,107675
2019-12-19,29.592117,36.360146,29.184116,34.800140,33.481373,850722
2019-12-20,35.256142,36.456146,33.216133,34.776138,33.458282,473321
2019-12-23,34.896137,38.760155,34.200134,38.160152,36.714058,455472
2019-12-24,37.800152,40.368160,37.680149,39.264156,37.776226,295607
2019-12-25,39.264156,39.264156,39.264156,39.264156,37.776226,0
2019-12-27,40.656162,42.000168,40.200161,41.760166,40.177650,326848
2019-12-30,42.072166,46.152184,42.000168,43.200172,41.563084,612223
2019-12-31,43.344173,44.400177,40.800163,42.840172,41.216728,294899
2020-01-02,44.640179,46.680187,43.656174,46.680187,44.911221,389132
2020-01-03,46.224182,48.192192,45.360180,47.304188,45.511578,506669
2020-01-06,46.992188,47.088188,45.600182,46.680187,44.911221,208376
2020-01-07,46.368183,47.760193,45.624184,45.816181,44.079960,223016
2020-01-08,45.600182,47.040188,43.464172,46.512184,44.749588,290146
2020-01-09,46.920189,47.376190,45.000179,46.176186,44.426323,193470
2020-01-10,45.936184,46.800186,45.624184,46.704185,44.934311,124641
2020-01-13,46.344185,47.976192,46.200184,47.640190,45.834850,229950
2020-01-14,47.736191,48.648193,47.400188,48.624195,46.781563,298321
2020-01-15,48.696194,49.800198,48.480194,49.440197,47.566643,320786
2020-01-16,49.560200,49.560200,42.264168,47.808189,45.996483,475792
2020-01-17,47.568192,48.312195,45.984184,47.184189,45.396126,157758
2020-01-20,46.440186,47.232189,44.640179,45.000179,43.294880,243949
2020-01-21,45.000179,47.376190,44.640179,45.408180,43.687420,228676
2020-01-22,46.920189,48.288193,45.840183,47.592190,45.788670,392126
2020-01-23,47.688190,48.360191,46.200184,46.200184,44.449409,186565
2020-01-24,46.200184,47.760193,46.200184,46.200184,44.449409,116259
2020-01-27,45.840183,47.856190,45.360180,46.632187,44.865040,176772
2020-01-28,47.400188,47.880192,46.560184,47.688190,45.881031,212956
2020-01-29,47.808189,50.736202,47.640190,50.688202,48.767349,657304
2020-01-30,50.760204,51.792206,49.344196,50.040199,48.143906,320823
2020-01-31,50.880203,50.952202,49.128197,49.656197,47.774460,169198
2020-02-03,49.176197,50.400200,48.720196,50.400200,48.490265,129757
2020-02-04,50.568203,53.664215,50.400200,52.992210,50.984051,341261
2020-02-05,53.232212,56.280224,53.232212,55.200218,53.108383,354963
2020-02-06,56.160225,57.456230,55.248219,56.040222,53.916561,244005
2020-02-07,56.112225,56.496223,54.720219,56.016224,53.893471,139120
2020-02-10,55.968224,56.856228,55.200218,56.760227,54.609280,123125
2020-02-11,57.192226,59.400238,56.952229,58.944237,56.710522,246187
2020-02-12,59.160236,60.000240,58.320232,59.616238,57.357056,225747
2020-02-13,59.712238,59.760239,56.688225,58.920235,56.687431,194114
2020-02-14,58.920235,59.760239,58.200233,58.488232,56.271797,93541
2020-02-17,58.968235,59.760239,57.480228,58.512234,56.294888,128761
2020-02-18,58.152233,59.160236,57.192226,57.192226,55.024902,235222
2020-02-19,57.408230,57.912231,49.344196,50.976204,49.044441,641097
2020-02-20,48.768196,53.736214,46.920189,51.696205,49.737160,573101
2020-02-21,51.600204,52.656212,50.088200,50.832203,48.905899,112796
2020-02-24,49.224197,49.968201,46.416183,46.584187,44.818863,260411
2020-02-25,46.344185,48.840195,44.808178,45.864182,44.126144,321293
2020-02-26,45.600182,47.208187,43.536175,46.368183,44.611046,200042
2020-02-27,46.416183,48.000191,45.360180,47.136189,45.349941,203840
2020-02-28,46.320187,47.520191,45.216179,47.184189,45.396126,239726
2020-03-02,49.992199,49.992199,45.720181,45.744183,44.010693,227613
2020-03-03,46.920189,57.000229,46.320187,52.752213,50.753151,779251
2020-03-04,55.200218,55.800224,49.680199,50.352200,48.444084,421870
2020-03-05,50.760204,51.936207,46.656185,47.688190,45.881031,311278
2020-03-06,46.368183,57.480228,45.816181,55.032219,52.946751,804341
2020-03-09,57.000229,57.000229,48.000191,48.840195,46.989380,560397
2020-03-10,49.512199,51.240204,46.008183,46.464184,44.703407,322332
2020-03-11,47.520191,47.640190,36.720146,38.640156,37.175873,504093
2020-03-12,30.744122,35.568142,30.000120,30.216120,29.071070,493983
2020-03-13,54.000217,54.480217,36.000145,40.200161,38.676765,773163
2020-03-16,40.200161,48.000191,34.320137,41.400166,39.831287,744118
2020-03-17,43.200172,46.800186,41.640167,46.800186,45.026676,360441
2020-03-18,45.000179,46.632187,42.240170,43.200172,41.563084,247544
2020-03-19,43.200172,46.440186,42.840172,45.000179,43.294880,198160
2020-03-20,46.800186,46.800186,43.800175,43.800175,42.140350,179456
2020-03-23,42.072166,46.800186,39.456158,44.904179,43.202515,123378
2020-03-24,45.960182,46.224182,44.640179,45.000179,43.294880,131284
2020-03-25,46.200184,46.440186,45.024181,46.080185,44.333961,134285
2020-03-26,46.200184,49.632198,45.744183,49.488197,47.612823,240057
2020-03-27,49.320198,51.960209,47.760193,50.016201,48.120819,252995
2020-03-30,50.424202,51.360207,48.600193,50.136200,48.236275,107893
2020-03-31,49.800198,54.000217,48.840195,52.272209,50.291336,235107
2020-04-01,50.640202,53.856216,50.352200,53.160213,51.145683,173170
2020-04-02,53.592213,56.832226,52.800213,55.872223,53.754925,329925
2020-04-03,56.400227,57.000229,53.640213,55.320221,53.223835,182548
2020-04-06,55.152222,56.136223,51.096203,53.880215,51.838402,165394
2020-04-07,53.880215,54.816219,51.120205,51.888206,49.921883,190224
2020-04-08,51.120205,54.000217,50.760204,52.512211,50.522240,157048
2020-04-09,53.520214,53.856216,52.800213,53.328213,51.307320,91377
2020-04-14,54.000217,54.000217,51.840206,52.128208,50.152790,88521
2020-04-15,51.600204,53.112213,49.368198,49.368198,47.497368,109337
2020-04-16,49.296196,52.992210,49.200195,52.032207,50.060429,100510
2020-04-17,52.200207,53.256214,52.080208,52.920212,50.914780,80115
2020-04-20,54.000217,55.680222,53.280212,55.416222,53.316200,194096
2020-04-21,54.600220,57.936230,53.688213,57.096230,54.932545,249206
2020-04-22,57.528229,58.800236,56.832226,58.656235,56.433434,143716
2020-04-23,58.800236,59.352238,55.656223,57.840233,55.648357,159185
2020-04-24,58.920235,61.920246,58.200233,60.420242,58.130596,430485
2020-04-27,61.860249,69.120277,61.440247,69.000275,66.385483,475723
2020-04-28,68.760277,75.120300,64.080254,67.260269,64.711418,868988
2020-04-29,68.760277,70.440285,66.540268,66.780266,64.249603,255036
2020-04-30,67.140266,67.800270,62.820251,65.400261,62.921898,289020
2020-05-04,63.840256,67.560272,61.500244,66.240265,63.730068,182953
2020-05-05,67.200272,68.700272,65.040260,68.400276,65.808228,159891
2020-05-06,68.400276,70.560280,66.660263,68.640274,66.039124,173801
2020-05-07,69.240273,70.920280,68.400276,70.200279,67.540009,103490
2020-05-08,70.200279,71.040283,67.980270,69.600281,66.962746,127482
2020-05-11,69.420280,70.200279,67.560272,69.480278,66.847298,202098
2020-05-12,69.600281,70.200279,68.460274,69.240273,66.616386,105751
2020-05-13,68.400276,68.880272,66.600266,67.320267,64.769142,86576
2020-05-14,66.000267,66.600266,58.200233,62.880253,60.497379,408418
2020-05-15,63.840256,65.880264,61.440247,63.420254,61.016914,173180
2020-05-18,63.240253,65.400261,62.880253,65.400261,62.921898,210357
2020-05-19,65.460258,66.480263,62.580250,64.020256,61.594185,164609
2020-05-20,66.240265,66.240265,63.060253,64.680260,62.229183,136952
2020-05-21,64.680260,67.560272,63.240253,66.360268,63.845524,155451
